From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Length	Tissue specificity	Bgee
PRKAA2	K9J973	unreviewed	K9J973_HUMAN	[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase (EC 2.7.11.31) (Acetyl-CoA carboxylase kinase) (Hydroxymethylglutaryl-CoA reductase kinase)	PRKAA2	108		
PRKCB	P05771	reviewed	KPCB_HUMAN	Protein kinase C beta type (PKC-B) (PKC-beta) (EC 2.7.11.13)	PRKCB PKCB PRKCB1	671		ENSG00000166501;
PRKCB	H3BV73	unreviewed	H3BV73_HUMAN	Protein kinase C beta	PRKCB	130		ENSG00000166501;
PRKCB	I3L148	unreviewed	I3L148_HUMAN	Protein kinase C beta	PRKCB	122		ENSG00000166501;
PRKCB	I3L1Z0	unreviewed	I3L1Z0_HUMAN	Protein kinase C beta	PRKCB	119		ENSG00000166501;
PRKCD	Q05655	reviewed	KPCD_HUMAN	Protein kinase C delta type (EC 2.7.11.13) (Tyrosine-protein kinase PRKCD) (EC 2.7.10.2) (nPKC-delta) [Cleaved into: Protein kinase C delta type regulatory subunit; Protein kinase C delta type catalytic subunit (Sphingosine-dependent protein kinase-1) (SDK1)]	PRKCD PKCD	676		ENSG00000163932;
PRKCD	A0A494BZX2	unreviewed	A0A494BZX2_HUMAN	protein kinase C (EC 2.7.11.13)	PRKCD	112		ENSG00000163932;
PRKCD	A0A494C125	unreviewed	A0A494C125_HUMAN	Protein kinase C delta	PRKCD	38		ENSG00000163932;
PRKCD	A0A494C1T7	unreviewed	A0A494C1T7_HUMAN	protein kinase C (EC 2.7.11.13)	PRKCD	295		ENSG00000163932;
PRKCD	A0A8V8TMH8	unreviewed	A0A8V8TMH8_HUMAN	Protein kinase C gamma type (EC 2.7.11.13)	PRKCD	490		
PRKCD	C9J9P1	unreviewed	C9J9P1_HUMAN	Protein kinase C delta	PRKCD	125		ENSG00000163932;
PRKCD	C9JZU8	unreviewed	C9JZU8_HUMAN	Protein kinase C delta	PRKCD	77		ENSG00000163932;
PRKCD	C9K0E3	unreviewed	C9K0E3_HUMAN	protein kinase C (EC 2.7.11.13)	PRKCD	223		ENSG00000163932;
PRKDC	P78527	reviewed	PRKDC_HUMAN	DNA-dependent protein kinase catalytic subunit (DNA-PK catalytic subunit) (DNA-PKcs) (EC 2.7.11.1) (DNPK1) (p460)	PRKDC HYRC HYRC1	4128		ENSG00000253729;
PRKDC	A0A8V8TMR1	unreviewed	A0A8V8TMR1_HUMAN	non-specific serine/threonine protein kinase (EC 2.7.11.1)	PRKDC	1687		
PRKDC	F5GX40	unreviewed	F5GX40_HUMAN	Protein kinase, DNA-activated, catalytic subunit	PRKDC	70		ENSG00000253729;
PRKDC	H0YG84	unreviewed	H0YG84_HUMAN	Protein kinase, DNA-activated, catalytic subunit	PRKDC	90		ENSG00000253729;
PRMT10	Q6P2P2	reviewed	ANM9_HUMAN	Protein arginine N-methyltransferase 9 (Protein arginine N-methyltransferase 10) (EC 2.1.1.320)	PRMT9 PRMT10	845		ENSG00000164169;
PRMT2	P55345	reviewed	ANM2_HUMAN	Protein arginine N-methyltransferase 2 (EC 2.1.1.319) (Histone-arginine N-methyltransferase PRMT2)	PRMT2 HMT1 HRMT1L1	433	TISSUE SPECIFICITY: Widely expressed. Highly expressed in androgen target organs such as heart, prostate, skeletal muscle, ovary and spinal cord. {ECO:0000269|PubMed:17587566}.	ENSG00000160310;
PRMT2	A0A0S2Z3N3	unreviewed	A0A0S2Z3N3_HUMAN	Protein arginine methyltransferase 2 isoform 1	PRMT2	433		
PRMT2	A0A0S2Z3Q3	unreviewed	A0A0S2Z3Q3_HUMAN	Protein arginine methyltransferase 2 isoform 3	PRMT2	48		
PRMT2	A0A0S2Z3W8	unreviewed	A0A0S2Z3W8_HUMAN	Protein arginine methyltransferase 2 isoform 2	PRMT2	286		
PRMT2	A8MXR3	unreviewed	A8MXR3_HUMAN	Protein arginine methyltransferase 2	PRMT2	253		ENSG00000160310;
PRMT2	H7C2H9	unreviewed	H7C2H9_HUMAN	Protein arginine methyltransferase 2	PRMT2	194		ENSG00000160310;
PRMT2	Q49AF9	unreviewed	Q49AF9_HUMAN	PRMT2 protein	PRMT2	210		
PRMT3	O60678	reviewed	ANM3_HUMAN	Protein arginine N-methyltransferase 3 (EC 2.1.1.319) (Heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 3)	PRMT3 HRMT1L3	531		ENSG00000185238;
PRMT3	E9PLF6	unreviewed	E9PLF6_HUMAN	Protein arginine methyltransferase 3	PRMT3	46		ENSG00000185238;
PRMT3	E9PRB4	unreviewed	E9PRB4_HUMAN	Protein arginine methyltransferase 3	PRMT3	54		ENSG00000185238;
PRMT3	Q8WUV3	unreviewed	Q8WUV3_HUMAN	PRMT3 protein	PRMT3	548		
PRMT5	O14744	reviewed	ANM5_HUMAN	Protein arginine N-methyltransferase 5 (PRMT5) (EC 2.1.1.320) (72 kDa ICln-binding protein) (Histone-arginine N-methyltransferase PRMT5) (Jak-binding protein 1) (Shk1 kinase-binding protein 1 homolog) (SKB1 homolog) (SKB1Hs) [Cleaved into: Protein arginine N-methyltransferase 5, N-terminally processed]	PRMT5 HRMT1L5 IBP72 JBP1 SKB1	637	TISSUE SPECIFICITY: Ubiquitous. {ECO:0000269|PubMed:9556550}.	ENSG00000100462;
PRMT5	C9JSX3	unreviewed	C9JSX3_HUMAN	Protein arginine methyltransferase 5	PRMT5	186		ENSG00000100462;
PRMT5	G3V2F5	unreviewed	G3V2F5_HUMAN	Protein arginine methyltransferase 5	PRMT5	86		ENSG00000100462;
PRMT5	G3V2L6	unreviewed	G3V2L6_HUMAN	Protein arginine methyltransferase 5	PRMT5	183		ENSG00000100462;
PRMT5	G3V2X6	unreviewed	G3V2X6_HUMAN	Protein arginine methyltransferase 5	PRMT5	185		ENSG00000100462;
PRMT5	G3V3A3	unreviewed	G3V3A3_HUMAN	Protein arginine methyltransferase 5	PRMT5	69		ENSG00000100462;
PRMT5	G3V507	unreviewed	G3V507_HUMAN	Protein arginine methyltransferase 5	PRMT5	42		ENSG00000100462;
PRMT5	G3V580	unreviewed	G3V580_HUMAN	Protein arginine methyltransferase 5	PRMT5	180		ENSG00000100462;
PRMT5	G3V5L5	unreviewed	G3V5L5_HUMAN	Protein arginine methyltransferase 5	PRMT5	169		ENSG00000100462;
PRMT5	G3V5T6	unreviewed	G3V5T6_HUMAN	Protein arginine methyltransferase 5	PRMT5	104		ENSG00000100462;
PRMT5	H0YJ77	unreviewed	H0YJ77_HUMAN	Protein arginine methyltransferase 5	PRMT5	138		ENSG00000100462;
PRMT5	H0YJD3	unreviewed	H0YJD3_HUMAN	Protein arginine methyltransferase 5	PRMT5	177		ENSG00000100462;
PRMT5	H0YJX6	unreviewed	H0YJX6_HUMAN	Protein arginine methyltransferase 5	PRMT5	279		ENSG00000100462;
PRMT5	H0YJY6	unreviewed	H0YJY6_HUMAN	Protein arginine methyltransferase 5	PRMT5	61		ENSG00000100462;
PRMT5	H7BZ44	unreviewed	H7BZ44_HUMAN	Protein arginine methyltransferase 5	PRMT5	179		ENSG00000100462;
PRMT6	Q96LA8	reviewed	ANM6_HUMAN	Protein arginine N-methyltransferase 6 (EC 2.1.1.319) (Heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 6) (Histone-arginine N-methyltransferase PRMT6)	PRMT6 HRMT1L6	375	TISSUE SPECIFICITY: Highly expressed in kidney and testis. {ECO:0000269|PubMed:11724789}.	ENSG00000198890;
PRMT6	A0A3B3ITK4	unreviewed	A0A3B3ITK4_HUMAN	Protein arginine N-methyltransferase 6 (EC 2.1.1.319) (Histone-arginine N-methyltransferase PRMT6)	PRMT6	313		ENSG00000198890;
PRMT7	Q9NVM4	reviewed	ANM7_HUMAN	Protein arginine N-methyltransferase 7 (EC 2.1.1.321) (Histone-arginine N-methyltransferase PRMT7) ([Myelin basic protein]-arginine N-methyltransferase PRMT7)	PRMT7 KIAA1933	692		ENSG00000132600;
PRMT7	A0A6Q8PFP4	unreviewed	A0A6Q8PFP4_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	626		ENSG00000132600;
PRMT7	A0A8I5KPP4	unreviewed	A0A8I5KPP4_HUMAN	Protein arginine methyltransferase 7	PRMT7	502		
PRMT7	A0A8I5KPT4	unreviewed	A0A8I5KPT4_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	646		
PRMT7	A0A8I5KQA6	unreviewed	A0A8I5KQA6_HUMAN	Protein arginine methyltransferase 7	PRMT7	552		
PRMT7	A0A8I5KRA7	unreviewed	A0A8I5KRA7_HUMAN	Protein arginine methyltransferase 7	PRMT7	518		
PRMT7	A0A8I5KRU8	unreviewed	A0A8I5KRU8_HUMAN	Protein arginine methyltransferase 7	PRMT7	72		
PRMT7	A0A8I5KRV0	unreviewed	A0A8I5KRV0_HUMAN	Protein arginine methyltransferase 7	PRMT7	530		
PRMT7	A0A8I5KRW2	unreviewed	A0A8I5KRW2_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	663		
PRMT7	A0A8I5KWG5	unreviewed	A0A8I5KWG5_HUMAN	Protein arginine methyltransferase 7	PRMT7	423		
PRMT7	A0A8I5KXS9	unreviewed	A0A8I5KXS9_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	686		
PRMT7	A0A8I5KYD6	unreviewed	A0A8I5KYD6_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	713		
PRMT7	A0A8I5KZ05	unreviewed	A0A8I5KZ05_HUMAN	Protein arginine methyltransferase 7	PRMT7	618		
PRMT7	A0A8I5KZ92	unreviewed	A0A8I5KZ92_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	693		
PRMT7	A0A8I5QKQ0	unreviewed	A0A8I5QKQ0_HUMAN	Protein arginine methyltransferase 7	PRMT7	113		
PRMT7	A0A8I5QKZ3	unreviewed	A0A8I5QKZ3_HUMAN	Protein arginine methyltransferase 7	PRMT7	594		
PRMT7	H3BNC0	unreviewed	H3BNC0_HUMAN	Protein arginine methyltransferase 7	PRMT7 hCG_28114	567		ENSG00000132600;
PRMT7	H3BPZ8	unreviewed	H3BPZ8_HUMAN	Protein arginine methyltransferase 7	PRMT7	223		ENSG00000132600;
PRMT7	H3BRD3	unreviewed	H3BRD3_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	655		ENSG00000132600;
PRMT7	H3BSS9	unreviewed	H3BSS9_HUMAN	Protein arginine methyltransferase 7	PRMT7	169		ENSG00000132600;
PRMT8	Q9NR22	reviewed	ANM8_HUMAN	Protein arginine N-methyltransferase 8 (EC 2.1.1.319) (Heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 4)	PRMT8 HRMT1L3 HRMT1L4	394	TISSUE SPECIFICITY: Brain-specific. {ECO:0000269|PubMed:16051612}.	ENSG00000111218;
PRMT8	A0A0G2UEQ4	unreviewed	A0A0G2UEQ4_HUMAN	Arginine methyltransferase 8 isoform 4	PRMT8	93		
PRMT8	Q9H5R7	unreviewed	Q9H5R7_HUMAN	Protein arginine methyltransferase 8, isoform CRA_b (cDNA: FLJ23133 fis, clone LNG08560)	PRMT8 hCG_24446	167		
PSIP1	O75475	reviewed	PSIP1_HUMAN	PC4 and SFRS1-interacting protein (CLL-associated antigen KW-7) (Dense fine speckles 70 kDa protein) (DFS 70) (Lens epithelium-derived growth factor) (Transcriptional coactivator p75/p52)	PSIP1 DFS70 LEDGF PSIP2	530	TISSUE SPECIFICITY: Widely expressed. Expressed at high level in the thymus. Expressed in fetal and adult brain. Expressed in neurons, but not astrocytes. Markedly elevated in fetal as compared to adult brain. In the adult brain, expressed in the subventricular zone (SVZ), in hippocampus, and undetectable elsewhere. In the fetal brain, expressed in the germinal neuroepithelium and cortical plate regions. {ECO:0000269|PubMed:15642333, ECO:0000269|PubMed:9822615}.	ENSG00000164985;
PSIP1	L8E926	unreviewed	L8E926_HUMAN	Alternative protein PSIP1	PSIP1	44		
PSIP1	Q05CM9	unreviewed	Q05CM9_HUMAN	PC4 and SFRS1-interacting protein (Lens epithelium-derived growth factor)	PSIP1	263		
PSIP1	Q8N4N4	unreviewed	Q8N4N4_HUMAN	PC4 and SFRS1-interacting protein (Lens epithelium-derived growth factor)	PSIP1 hCG_27254	50		
PSIP1	V9GYT7	unreviewed	V9GYT7_HUMAN	PC4 and SRSF1 interacting protein 1	PSIP1	65		ENSG00000164985;
PWWP2B	Q6NUJ5	reviewed	PWP2B_HUMAN	PWWP domain-containing protein 2B	PWWP2B PWWP2	590		ENSG00000171813;
PYGO1	Q9Y3Y4	reviewed	PYGO1_HUMAN	Pygopus homolog 1	PYGO1	419		ENSG00000171016;
PYGO2	Q9BRQ0	reviewed	PYGO2_HUMAN	Pygopus homolog 2	PYGO2 PP7910	406		ENSG00000163348;
PYGO2	Q5T170	unreviewed	Q5T170_HUMAN	Pygopus homolog 2 (Drosophila), isoform CRA_a (cDNA FLJ35070 fis, clone PLACE5000139)	PYGO2 hCG_2039581	406		
PYGO2	Q5T171	unreviewed	Q5T171_HUMAN	Pygopus family PHD finger 2 (Pygopus homolog 2 (Drosophila), isoform CRA_b)	PYGO2 hCG_2039581	369		ENSG00000163348;
RAD18	Q9NS91	reviewed	RAD18_HUMAN	E3 ubiquitin-protein ligase RAD18 (EC 2.3.2.27) (Postreplication repair protein RAD18) (hHR18) (hRAD18) (RING finger protein 73) (RING-type E3 ubiquitin transferase RAD18)	RAD18 RNF73	495		ENSG00000070950;
RAD18	C9J0Q4	unreviewed	C9J0Q4_HUMAN	RAD18 E3 ubiquitin protein ligase	RAD18	91		ENSG00000070950;
RAD18	F8WAZ7	unreviewed	F8WAZ7_HUMAN	RAD18 E3 ubiquitin protein ligase	RAD18	53		ENSG00000070950;
RAD18	F8WE49	unreviewed	F8WE49_HUMAN	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RAD18)	RAD18	310		ENSG00000070950;
RAD18	F8WFA6	unreviewed	F8WFA6_HUMAN	RAD18 E3 ubiquitin protein ligase	RAD18	126		ENSG00000070950;
RAD18	H7C0A5	unreviewed	H7C0A5_HUMAN	RAD18 E3 ubiquitin protein ligase	RAD18	79		ENSG00000070950;
RAD18	H7C3I2	unreviewed	H7C3I2_HUMAN	RAD18 E3 ubiquitin protein ligase	RAD18	131		ENSG00000070950;
RAD51	Q06609	reviewed	RAD51_HUMAN	DNA repair protein RAD51 homolog 1 (HsRAD51) (hRAD51) (RAD51 homolog A)	RAD51 RAD51A RECA	339	TISSUE SPECIFICITY: Highly expressed in testis and thymus, followed by small intestine, placenta, colon, pancreas and ovary. Weakly expressed in breast.	ENSG00000051180;
RAD51	E9PI54	unreviewed	E9PI54_HUMAN	RAD51 recombinase	RAD51	100		ENSG00000051180;
RAD51	E9PJ30	unreviewed	E9PJ30_HUMAN	RAD51 recombinase	RAD51	151		ENSG00000051180;
RAD51	E9PNT5	unreviewed	E9PNT5_HUMAN	RAD51 recombinase	RAD51	172		ENSG00000051180;
RAD51	H0YD61	unreviewed	H0YD61_HUMAN	RAD51 recombinase	RAD51	65		ENSG00000051180;
RAD51	Q9NZG9	unreviewed	Q9NZG9_HUMAN	RAD51	RAD51	75		ENSG00000051180;
RAD54B	Q9Y620	reviewed	RA54B_HUMAN	DNA repair and recombination protein RAD54B (EC 3.6.4.-) (RAD54 homolog B)	RAD54B	910	TISSUE SPECIFICITY: Abundantly expressed in testis and spleen. Relatively low levels observed in thymus, prostate, ovary and colon. {ECO:0000269|PubMed:10362364}.	ENSG00000197275;
RAD54B	E5RHN9	unreviewed	E5RHN9_HUMAN	RAD54 homolog B	RAD54B	125		ENSG00000197275;
RAD54B	E5RI14	unreviewed	E5RI14_HUMAN	RAD54 homolog B	RAD54B	121		ENSG00000197275;
RAD54B	E5RJF7	unreviewed	E5RJF7_HUMAN	RAD54 homolog B	RAD54B	52		ENSG00000197275;
RAD54L	P46100	reviewed	ATRX_HUMAN	Transcriptional regulator ATRX (EC 3.6.4.12) (ATP-dependent helicase ATRX) (X-linked helicase II) (X-linked nuclear protein) (XNP) (Znf-HX)	ATRX RAD54L XH2	2492	TISSUE SPECIFICITY: Ubiquitous.	ENSG00000085224;
RAD54L	Q92698	reviewed	RAD54_HUMAN	DNA repair and recombination protein RAD54-like (EC 3.6.4.12) (RAD54 homolog) (hHR54) (hRAD54)	RAD54L RAD54A	747		ENSG00000085999;
RAD54L	A0A087WTB0	unreviewed	A0A087WTB0_HUMAN	RAD54 like	RAD54L	256		ENSG00000085999;
RAD54L	A0A087WV39	unreviewed	A0A087WV39_HUMAN	RAD54 like	RAD54L	112		ENSG00000085999;
RAD54L	A0A087WVW5	unreviewed	A0A087WVW5_HUMAN	RAD54 like	RAD54L	68		ENSG00000085999;
RAD54L	A0A087WW72	unreviewed	A0A087WW72_HUMAN	RAD54 like	RAD54L	75		ENSG00000085999;
RAD54L	A0A087WWG5	unreviewed	A0A087WWG5_HUMAN	RAD54 like	RAD54L	30		ENSG00000085999;
RAD54L	A0A087X124	unreviewed	A0A087X124_HUMAN	RAD54 like	RAD54L	60		ENSG00000085999;
RAD54L	A0A590UJ71	unreviewed	A0A590UJ71_HUMAN	RAD54 like	RAD54L	226		ENSG00000085999;
RAD54L	A0A590UJ90	unreviewed	A0A590UJ90_HUMAN	RAD54 like	RAD54L	53		ENSG00000085999;
RAD54L	A0A590UJJ7	unreviewed	A0A590UJJ7_HUMAN	RAD54 like	RAD54L	135		ENSG00000085999;
RAD54L	A0A590UJQ8	unreviewed	A0A590UJQ8_HUMAN	RAD54 like	RAD54L	40		ENSG00000085999;
RAD54L	L8E913	unreviewed	L8E913_HUMAN	Alternative protein RAD54L	RAD54L	87		
RAD54L	V9GYD3	unreviewed	V9GYD3_HUMAN	RAD54 like	RAD54L	321		ENSG00000085999;
RAD54L	V9GYX6	unreviewed	V9GYX6_HUMAN	RAD54 like	RAD54L	210		ENSG00000085999;
RAD54L2	Q9Y4B4	reviewed	ARIP4_HUMAN	Helicase ARIP4 (EC 3.6.4.12) (Androgen receptor-interacting protein 4) (RAD54-like protein 2)	RAD54L2 ARIP4 KIAA0809	1467		ENSG00000164080;
RAD54L2	H0Y760	unreviewed	H0Y760_HUMAN	RAD54 like 2	RAD54L2	1296		ENSG00000164080;
RAG1	P15918	reviewed	RAG1_HUMAN	V(D)J recombination-activating protein 1 (RAG-1) (RING finger protein 74) [Includes: Endonuclease RAG1 (EC 3.1.-.-); E3 ubiquitin-protein ligase RAG1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RAG1)]	RAG1 RNF74	1043	TISSUE SPECIFICITY: Maturing lymphoid cells.	ENSG00000166349;
RAG1	A0A6F7R719	unreviewed	A0A6F7R719_HUMAN	V(D)J recombination-activating protein 1 (EC 2.3.2.27) (EC 3.1.-.-)	RAG1	1043		
RAG1	A0A6F7R8J6	unreviewed	A0A6F7R8J6_HUMAN	V(D)J recombination-activating protein 1 (EC 2.3.2.27) (EC 3.1.-.-)	RAG1	1043		
RAG1	Q9BYY2	unreviewed	Q9BYY2_HUMAN	V(D)J recombination-activating protein 1 (EC 2.3.2.27) (EC 3.1.-.-)	RAG1	258		
RAG2	P55895	reviewed	RAG2_HUMAN	V(D)J recombination-activating protein 2 (RAG-2)	RAG2	527	TISSUE SPECIFICITY: Cells of the B- and T-lymphocyte lineages.	ENSG00000175097;
RAG2	E9PPU5	unreviewed	E9PPU5_HUMAN	V(D)J recombination-activating protein 2	RAG2	150		ENSG00000175097;
RAG2	E9PQB9	unreviewed	E9PQB9_HUMAN	V(D)J recombination-activating protein 2	RAG2	70		ENSG00000175097;
RAG2	L0R5C5	unreviewed	L0R5C5_HUMAN	Alternative protein RAG2	RAG2	90		
RAG2	Q9BYY1	unreviewed	Q9BYY1_HUMAN	Recombination activating protein 2	RAG2	148		
RAI1	Q7Z5J4	reviewed	RAI1_HUMAN	Retinoic acid-induced protein 1	RAI1 KIAA1820	1906	TISSUE SPECIFICITY: Expressed in all tissues examined with higher expression in the heart and brain. No expression was seen in the corpus callosum of the brain. {ECO:0000269|PubMed:12837267}.	ENSG00000108557;
RAI1	A8MXE8	unreviewed	A8MXE8_HUMAN	Retinoic acid induced 1	RAI1	942		ENSG00000108557;
RAI1	J3QLL5	unreviewed	J3QLL5_HUMAN	Retinoic acid induced 1	RAI1	65		ENSG00000108557;
RAI1	J3QR08	unreviewed	J3QR08_HUMAN	Retinoic acid induced 1	RAI1	156		ENSG00000108557;
RAI1	W0UV30	unreviewed	W0UV30_HUMAN	Epididymis secretory sperm binding protein Li 85p (Ribonuclease A I1)	RAI1 HEL-S-85p	147		
RASD2	Q96D21	reviewed	RHES_HUMAN	GTP-binding protein Rhes (Ras homolog enriched in striatum) (Tumor endothelial marker 2)	RASD2 TEM2	266	TISSUE SPECIFICITY: Pancreatic endocrine cells (islets of Langerhans). {ECO:0000269|PubMed:11976265}.	ENSG00000100302;
RB1	P06400	reviewed	RB_HUMAN	Retinoblastoma-associated protein (p105-Rb) (p110-RB1) (pRb) (Rb) (pp110)	RB1	928	TISSUE SPECIFICITY: Expressed in the retina. Expressed in foreskin keratinocytes (at protein level) (PubMed:20940255). {ECO:0000269|PubMed:20940255}.	ENSG00000139687;
RB1	A0A0X9QC09	unreviewed	A0A0X9QC09_HUMAN	Retinoblastoma 1	RB1	55		
RB1	A0A2R8Y743	unreviewed	A0A2R8Y743_HUMAN	RB transcriptional corepressor 1	RB1	110		ENSG00000139687;
RB1	A0A2R8YFL6	unreviewed	A0A2R8YFL6_HUMAN	RB transcriptional corepressor 1	RB1	103		ENSG00000139687;
RB1	A0A385FS12	unreviewed	A0A385FS12_HUMAN	Retinoblastoma susceptibility protein	RB1	48		
RB1	A0A385FS25	unreviewed	A0A385FS25_HUMAN	Retinoblastoma susceptibility protein	RB1	48		
RB1	A0A385FS33	unreviewed	A0A385FS33_HUMAN	Retinoblastoma susceptibility protein	RB1	48		
RB1	A0A385FS38	unreviewed	A0A385FS38_HUMAN	Retinoblastoma susceptibility protein	RB1	48		
RB1	A0A385FS40	unreviewed	A0A385FS40_HUMAN	Retinoblastoma susceptibility protein	RB1	48		
RB1	A0A385FS41	unreviewed	A0A385FS41_HUMAN	Retinoblastoma susceptibility protein	RB1	48		
RB1	A0A385FS44	unreviewed	A0A385FS44_HUMAN	Retinoblastoma susceptibility protein	RB1	48		
RB1	A0A385FS48	unreviewed	A0A385FS48_HUMAN	Retinoblastoma susceptibility protein	RB1	48		
RB1	A0A385FS65	unreviewed	A0A385FS65_HUMAN	Retinoblastoma susceptibility protein	RB1	48		
RB1	A0A3B3IS71	unreviewed	A0A3B3IS71_HUMAN	RB transcriptional corepressor 1	RB1	923		ENSG00000139687;
RB1	A0AAQ5BH01	unreviewed	A0AAQ5BH01_HUMAN	RB transcriptional corepressor 1	RB1	893		
RB1	A0AAQ5BH04	unreviewed	A0AAQ5BH04_HUMAN	RB transcriptional corepressor 1	RB1	260		
RB1	A0AAQ5BH24	unreviewed	A0AAQ5BH24_HUMAN	RB transcriptional corepressor 1	RB1	877		
RB1	A0AAQ5BH52	unreviewed	A0AAQ5BH52_HUMAN	RB transcriptional corepressor 1	RB1	851		
RB1	P78495	unreviewed	P78495_HUMAN	RB1 protein	RB1	54		
RB1	Q2PMD0	unreviewed	Q2PMD0_HUMAN	Mutant retinoblastoma-associated protein	RB1	52		
RB1	Q6DUF0	unreviewed	Q6DUF0_HUMAN	Retinoblastoma susceptibility protein	RB1	36		
RB1	Q6LE65	unreviewed	Q6LE65_HUMAN	Retinoblastoma susceptibility protein (Retinoblastoma suspectibility protein)	RB1	48		
RB1	Q6LE76	unreviewed	Q6LE76_HUMAN	RB1 protein	RB1	9		
RB1	Q6LE77	unreviewed	Q6LE77_HUMAN	RB1 protein	RB1	23		
RB1	Q6LE79	unreviewed	Q6LE79_HUMAN	RB1 protein	RB1	47		
RB1	Q6LE80	unreviewed	Q6LE80_HUMAN	RB1 protein	RB1	38		
RB1	Q6LE81	unreviewed	Q6LE81_HUMAN	RB1 protein	RB1	35		
RB1	Q6LE82	unreviewed	Q6LE82_HUMAN	RB1 protein	RB1	55		
RB1	Q7KZ59	unreviewed	Q7KZ59_HUMAN	Retinoblastoma suspectibility protein	RB1	10		
RB1	Q7KZ60	unreviewed	Q7KZ60_HUMAN	Retinoblastoma suspectibility protein	RB1	33		
RB1	Q7KZ61	unreviewed	Q7KZ61_HUMAN	Retinoblastoma suspectibility protein	RB1	28		
RB1	Q7Z5Q6	unreviewed	Q7Z5Q6_HUMAN	Retinoblastoma susceptibility protein	RB1	48		
RB1	Q86WG4	unreviewed	Q86WG4_HUMAN	RB1 protein (Retinoblastoma)	RB1	16		
RB1	Q92727	unreviewed	Q92727_HUMAN	RB1 protein	RB1	17		
RB1	Q92728	unreviewed	Q92728_HUMAN	Mutated retinoblastoma protein (RB transcriptional corepressor 1)	RB1	53		ENSG00000139687;
RB1	V9GZJ8	unreviewed	V9GZJ8_HUMAN	RB transcriptional corepressor 1 (RB1 protein)	RB1	39		
RB1	V9GZQ2	unreviewed	V9GZQ2_HUMAN	RB1 protein	RB1	10		
RB1	V9H012	unreviewed	V9H012_HUMAN	RB1 protein	RB1	18		
RB1	V9H020	unreviewed	V9H020_HUMAN	RB1 protein	RB1	51		
RB1	V9H058	unreviewed	V9H058_HUMAN	RB1 protein	RB1	76		
RB1	V9H0A9	unreviewed	V9H0A9_HUMAN	RB1 protein	RB1	10		
RB1	V9H0D2	unreviewed	V9H0D2_HUMAN	RB1 protein	RB1	17		
RBBP4	Q09028	reviewed	RBBP4_HUMAN	Histone-binding protein RBBP4 (Chromatin assembly factor 1 subunit C) (CAF-1 subunit C) (Chromatin assembly factor I p48 subunit) (CAF-I 48 kDa subunit) (CAF-I p48) (Nucleosome-remodeling factor subunit RBAP48) (Retinoblastoma-binding protein 4) (RBBP-4) (Retinoblastoma-binding protein p48)	RBBP4 RBAP48	425	TISSUE SPECIFICITY: Expressed in neuroblastoma cells. {ECO:0000269|PubMed:30026490}.	ENSG00000162521;
RBBP4	C9JPP3	unreviewed	C9JPP3_HUMAN	RB binding protein 4, chromatin remodeling factor	RBBP4	87		ENSG00000162521;
RBBP4	E9PIC4	unreviewed	E9PIC4_HUMAN	RB binding protein 4, chromatin remodeling factor	RBBP4	87		ENSG00000162521;
RBBP4	E9PND5	unreviewed	E9PND5_HUMAN	RB binding protein 4, chromatin remodeling factor	RBBP4	68		ENSG00000162521;
RBBP4	E9PNS2	unreviewed	E9PNS2_HUMAN	RB binding protein 4, chromatin remodeling factor	RBBP4	62		ENSG00000162521;
RBBP4	E9PNS6	unreviewed	E9PNS6_HUMAN	RB binding protein 4, chromatin remodeling factor	RBBP4	104		ENSG00000162521;
RBBP4	H0YCT5	unreviewed	H0YCT5_HUMAN	RB binding protein 4, chromatin remodeling factor	RBBP4	180		ENSG00000162521;
RBBP4	H0YDK2	unreviewed	H0YDK2_HUMAN	RB binding protein 4, chromatin remodeling factor	RBBP4	262		ENSG00000162521;
RBBP4	H0YEU5	unreviewed	H0YEU5_HUMAN	RB binding protein 4, chromatin remodeling factor	RBBP4	167		ENSG00000162521;
RBBP4	H0YF10	unreviewed	H0YF10_HUMAN	RB binding protein 4, chromatin remodeling factor	RBBP4	207		ENSG00000162521;
RBBP5	Q15291	reviewed	RBBP5_HUMAN	Retinoblastoma-binding protein 5 (RBBP-5) (Retinoblastoma-binding protein RBQ-3)	RBBP5 RBQ3	538	TISSUE SPECIFICITY: Ubiquitously expressed.	ENSG00000117222;
