From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Tissue specificity	Motif	Protein families	Compositional bias	Sequence similarities	Bgee	ExpressionAtlas
ENSG00000138380	C9JSN4	unreviewed	C9JSN4_HUMAN	Calcium responsive transcription factor	CARF	Homo sapiens (Human)	21				COMPBIAS 7..21; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000138380; Expressed in calcaneal tendon and 138 other cell types or tissues.";	"C9JSN4; baseline and differential.";
ENSG00000138380	C9JT99	unreviewed	C9JT99_HUMAN	Calcium responsive transcription factor	CARF	Homo sapiens (Human)	72						"ENSG00000138380; Expressed in calcaneal tendon and 138 other cell types or tissues.";	"C9JT99; baseline and differential.";
ENSG00000138380	C9JZ91	unreviewed	C9JZ91_HUMAN	Calcium responsive transcription factor	CARF	Homo sapiens (Human)	54						"ENSG00000138380; Expressed in calcaneal tendon and 138 other cell types or tissues.";	"C9JZ91; baseline and differential.";
ENSG00000138380	C9JZI6	unreviewed	C9JZI6_HUMAN	Calcium responsive transcription factor	CARF	Homo sapiens (Human)	95						"ENSG00000138380; Expressed in calcaneal tendon and 138 other cell types or tissues.";	"C9JZI6; baseline and differential.";
ENSG00000138380	F6SXV3	unreviewed	F6SXV3_HUMAN	Calcium responsive transcription factor	CARF	Homo sapiens (Human)	309						"ENSG00000138380; Expressed in calcaneal tendon and 138 other cell types or tissues.";	"F6SXV3; baseline and differential.";
ENSG00000138380	F8WC01	unreviewed	F8WC01_HUMAN	Calcium responsive transcription factor	CARF	Homo sapiens (Human)	419						"ENSG00000138380; Expressed in calcaneal tendon and 138 other cell types or tissues.";	"F8WC01; baseline and differential.";
ENSG00000138380	F8WDH0	unreviewed	F8WDH0_HUMAN	Calcium responsive transcription factor	CARF	Homo sapiens (Human)	33						"ENSG00000138380; Expressed in calcaneal tendon and 138 other cell types or tissues.";	"F8WDH0; baseline and differential.";
ENSG00000138380	F8WDW1	unreviewed	F8WDW1_HUMAN	Calcium responsive transcription factor	CARF	Homo sapiens (Human)	189						"ENSG00000138380; Expressed in calcaneal tendon and 138 other cell types or tissues.";	"F8WDW1; baseline and differential.";
ENSG00000132024	Q6P1N0	reviewed	C2D1A_HUMAN	Coiled-coil and C2 domain-containing protein 1A (Akt kinase-interacting protein 1) (Five prime repressor element under dual repression-binding protein 1) (FRE under dual repression-binding protein 1) (Freud-1) (Putative NF-kappa-B-activating protein 023N)	CC2D1A AKI1 LGD2	Homo sapiens (Human)	951			CC2D1 family	COMPBIAS 83..108; /note="Acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 308..343; /note="Pro residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 467..491; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the CC2D1 family. {ECO:0000305}.	"ENSG00000132024; Expressed in right hemisphere of cerebellum and 91 other cell types or tissues.";	"Q6P1N0; baseline and differential.";
ENSG00000132024	A0A7P0Z4M5	unreviewed	A0A7P0Z4M5_HUMAN	Coiled-coil and C2 domain containing 1A	CC2D1A	Homo sapiens (Human)	568			CC2D1 family	COMPBIAS 1..18; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 53..80; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 411..432; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the CC2D1 family. {ECO:0000256|ARBA:ARBA00010672}.	"ENSG00000132024; Expressed in right hemisphere of cerebellum and 91 other cell types or tissues.";	
ENSG00000132024	K7EJY5	unreviewed	K7EJY5_HUMAN	Coiled-coil and C2 domain containing 1A	CC2D1A	Homo sapiens (Human)	378				COMPBIAS 154..189; /note="Pro residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 261..289; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000132024; Expressed in right hemisphere of cerebellum and 91 other cell types or tissues.";	
ENSG00000132024	K7EMP1	unreviewed	K7EMP1_HUMAN	Coiled-coil and C2 domain containing 1A	CC2D1A	Homo sapiens (Human)	405						"ENSG00000132024; Expressed in right hemisphere of cerebellum and 91 other cell types or tissues.";	
ENSG00000115816	Q03701	reviewed	CEBPZ_HUMAN	CCAAT/enhancer-binding protein zeta (CCAAT-box-binding transcription factor) (CBF) (CCAAT-binding factor)	CEBPZ CBF2	Homo sapiens (Human)	1054			CBF/MAK21 family	COMPBIAS 7..21; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 22..37; /note="Acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 102..123; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 137..160; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 884..902; /note="Acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 915..930; /note="Acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 931..969; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the CBF/MAK21 family. {ECO:0000305}.	"ENSG00000115816; Expressed in calcaneal tendon and 211 other cell types or tissues.";	"Q03701; baseline and differential.";
ENSG00000115816	C9J9W7	unreviewed	C9J9W7_HUMAN	CCAAT enhancer binding protein zeta	CEBPZ	Homo sapiens (Human)	146				COMPBIAS 53..74; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 88..115; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000115816; Expressed in calcaneal tendon and 211 other cell types or tissues.";	"C9J9W7; baseline and differential.";
ENSG00000115163	P49450	reviewed	CENPA_HUMAN	Histone H3-like centromeric protein A (Centromere autoantigen A) (Centromere protein A) (CENP-A)	CENPA	Homo sapiens (Human)	140			Histone H3 family		SIMILARITY: Belongs to the histone H3 family. {ECO:0000305}.	"ENSG00000115163; Expressed in oocyte and 140 other cell types or tissues.";	"P49450; baseline and differential.";
ENSG00000115163	F8WD88	unreviewed	F8WD88_HUMAN	Centromere protein A	CENPA	Homo sapiens (Human)	86						"ENSG00000115163; Expressed in oocyte and 140 other cell types or tissues.";	"F8WD88; baseline and differential.";
ENSG00000175279	Q8N2Z9	reviewed	CENPS_HUMAN	Centromere protein S (CENP-S) (Apoptosis-inducing TAF9-like domain-containing protein 1) (FANCM-associated histone fold protein 1) (FANCM-interacting histone fold protein 1) (Fanconi anemia-associated polypeptide of 16 kDa)	CENPS APITD1 FAAP16 MHF1	Homo sapiens (Human)	138	TISSUE SPECIFICITY: Ubiquitously expressed. {ECO:0000269|PubMed:15328517}.		TAF9 family, CENP-S/MHF1 subfamily	COMPBIAS 110..124; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the TAF9 family. CENP-S/MHF1 subfamily. {ECO:0000305}.	"ENSG00000175279; Expressed in left testis and 178 other cell types or tissues.";	"Q8N2Z9; baseline and differential.";
ENSG00000175279	A0A0U1RQL5	unreviewed	A0A0U1RQL5_HUMAN	CENPS-CORT readthrough (Centromere protein S)	CENPS CENPS-CORT	Homo sapiens (Human)	49						"ENSG00000175279; Expressed in left testis and 178 other cell types or tissues.";	
ENSG00000175279	K7ESB0	unreviewed	K7ESB0_HUMAN	Centromere protein S	CENPS	Homo sapiens (Human)	78						"ENSG00000175279; Expressed in left testis and 178 other cell types or tissues.";	"K7ESB0; baseline and differential.";
ENSG00000102901	Q96BT3	reviewed	CENPT_HUMAN	Centromere protein T (CENP-T) (Interphase centromere complex protein 22)	CENPT C16orf56 ICEN22	Homo sapiens (Human)	561			CENP-T/CNN1 family	COMPBIAS 273..287; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 396..410; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the CENP-T/CNN1 family. {ECO:0000305}.	"ENSG00000102901; Expressed in right hemisphere of cerebellum and 105 other cell types or tissues.";	"Q96BT3; baseline and differential.";
ENSG00000102901	H3BMP6	unreviewed	H3BMP6_HUMAN	Centromere protein T	CENPT	Homo sapiens (Human)	64				COMPBIAS 48..64; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000102901; Expressed in right hemisphere of cerebellum and 105 other cell types or tissues.";	"H3BMP6; baseline and differential.";
ENSG00000102901	H3BN05	unreviewed	H3BN05_HUMAN	Centromere protein T	CENPT	Homo sapiens (Human)	79						"ENSG00000102901; Expressed in right hemisphere of cerebellum and 105 other cell types or tissues.";	"H3BN05; baseline and differential.";
ENSG00000102901	H3BQ71	unreviewed	H3BQ71_HUMAN	Centromere protein T	CENPT	Homo sapiens (Human)	48						"ENSG00000102901; Expressed in right hemisphere of cerebellum and 105 other cell types or tissues.";	"H3BQ71; baseline and differential.";
ENSG00000102901	H3BQJ0	unreviewed	H3BQJ0_HUMAN	Centromere protein T	CENPT	Homo sapiens (Human)	114						"ENSG00000102901; Expressed in right hemisphere of cerebellum and 105 other cell types or tissues.";	"H3BQJ0; baseline and differential.";
ENSG00000102901	H3BQS6	unreviewed	H3BQS6_HUMAN	Centromere protein T	CENPT	Homo sapiens (Human)	73						"ENSG00000102901; Expressed in right hemisphere of cerebellum and 105 other cell types or tissues.";	
ENSG00000102901	H3BTR4	unreviewed	H3BTR4_HUMAN	Centromere protein T	CENPT	Homo sapiens (Human)	506			CENP-T/CNN1 family	COMPBIAS 273..287; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the CENP-T/CNN1 family. {ECO:0000256|ARBA:ARBA00010137}.	"ENSG00000102901; Expressed in right hemisphere of cerebellum and 105 other cell types or tissues.";	"H3BTR4; baseline and differential.";
ENSG00000102901	H3BTS2	unreviewed	H3BTS2_HUMAN	Centromere protein T	CENPT	Homo sapiens (Human)	101						"ENSG00000102901; Expressed in right hemisphere of cerebellum and 105 other cell types or tissues.";	"H3BTS2; baseline and differential.";
ENSG00000102901	H3BUW2	unreviewed	H3BUW2_HUMAN	Centromere protein T	CENPT	Homo sapiens (Human)	277				COMPBIAS 215..229; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 263..277; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000102901; Expressed in right hemisphere of cerebellum and 105 other cell types or tissues.";	"H3BUW2; baseline and differential.";
ENSG00000102901	I3L4F8	unreviewed	I3L4F8_HUMAN	Centromere protein T	CENPT	Homo sapiens (Human)	163				COMPBIAS 118..149; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000102901; Expressed in right hemisphere of cerebellum and 105 other cell types or tissues.";	"I3L4F8; baseline and differential.";
ENSG00000169689	A8MT69	reviewed	CENPX_HUMAN	Centromere protein X (CENP-X) (FANCM-associated histone fold protein 2) (FANCM-interacting histone fold protein 2) (Fanconi anemia-associated polypeptide of 10 kDa) (Retinoic acid-inducible gene D9 protein homolog) (Stimulated by retinoic acid gene 13 protein homolog)	CENPX FAAP10 MHF2 STRA13	Homo sapiens (Human)	81			CENP-X/MHF2 family		SIMILARITY: Belongs to the CENP-X/MHF2 family. {ECO:0000305}.	"ENSG00000169689; Expressed in mucosa of transverse colon and 192 other cell types or tissues.";	"A8MT69; baseline and differential.";
ENSG00000169689	J3QR01	unreviewed	J3QR01_HUMAN	Centromere protein X	CENPX	Homo sapiens (Human)	75			CENP-X/MHF2 family		SIMILARITY: Belongs to the CENP-X/MHF2 family. {ECO:0000256|ARBA:ARBA00009359}.	"ENSG00000169689; Expressed in mucosa of transverse colon and 192 other cell types or tissues.";	"J3QR01; baseline and differential.";
ENSG00000169689	J3QR35	unreviewed	J3QR35_HUMAN	Centromere protein X	CENPX	Homo sapiens (Human)	66			CENP-X/MHF2 family		SIMILARITY: Belongs to the CENP-X/MHF2 family. {ECO:0000256|ARBA:ARBA00009359}.	"ENSG00000169689; Expressed in mucosa of transverse colon and 192 other cell types or tissues.";	"J3QR35; baseline and differential.";
ENSG00000169689	J3QRS1	unreviewed	J3QRS1_HUMAN	Centromere protein X	CENPX	Homo sapiens (Human)	131			CENP-X/MHF2 family		SIMILARITY: Belongs to the CENP-X/MHF2 family. {ECO:0000256|ARBA:ARBA00009359}.	"ENSG00000169689; Expressed in mucosa of transverse colon and 192 other cell types or tissues.";	"J3QRS1; baseline and differential.";
ENSG00000163320	Q9UFW8	reviewed	CGBP1_HUMAN	CGG triplet repeat-binding protein 1 (CGG-binding protein 1) (20 kDa CGG-binding protein) (p20-CGGBP DNA-binding protein)	CGGBP1 CGGBP	Homo sapiens (Human)	167	TISSUE SPECIFICITY: Ubiquitous. Highly expressed in placenta, thymus, lymph nodes, cerebellum and cerebral cortex. Low expression in other regions of the brain. {ECO:0000269|PubMed:14667814}.	MOTIF 80..84; /note="Nuclear localization signal"; /evidence="ECO:0000255"				"ENSG00000163320; Expressed in germinal epithelium of ovary and 207 other cell types or tissues.";	"Q9UFW8; baseline and differential.";
ENSG00000163320	C9JUJ0	unreviewed	C9JUJ0_HUMAN	CGG triplet repeat binding protein 1	CGGBP1	Homo sapiens (Human)	106				COMPBIAS 61..82; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000163320; Expressed in germinal epithelium of ovary and 207 other cell types or tissues.";	"C9JUJ0; baseline and differential.";
ENSG00000106554	Q9NX63	reviewed	MIC19_HUMAN	MICOS complex subunit MIC19 (Coiled-coil-helix-coiled-coil-helix domain-containing protein 3)	CHCHD3 MIC19 MINOS3	Homo sapiens (Human)	227	TISSUE SPECIFICITY: Detected at low levels in brain, placenta, lung, liver, kidney and pancreas with increased levels in heart and skeletal muscle. Higher expression in primary lung cancers than in normal lung tissue. {ECO:0000269|PubMed:22567091}.	MOTIF 183..193; /note="Cx9C motif 1"; /evidence="ECO:0000255|PROSITE-ProRule:PRU01150"; MOTIF 204..214; /note="Cx9C motif 2"; /evidence="ECO:0000255|PROSITE-ProRule:PRU01150"	MICOS complex subunit Mic19 family, Metazoan Mic19 subfamily	COMPBIAS 35..53; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the MICOS complex subunit Mic19 family. Metazoan Mic19 subfamily. {ECO:0000305}.	"ENSG00000106554; Expressed in quadriceps femoris and 107 other cell types or tissues.";	"Q9NX63; baseline and differential.";
ENSG00000106554	A0A286YEX5	unreviewed	A0A286YEX5_HUMAN	Coiled-coil-helix-coiled-coil-helix domain containing 3	CHCHD3	Homo sapiens (Human)	101						"ENSG00000106554; Expressed in quadriceps femoris and 107 other cell types or tissues.";	"A0A286YEX5; baseline and differential.";
ENSG00000106554	C9JRZ6	unreviewed	C9JRZ6_HUMAN	Coiled-coil-helix-coiled-coil-helix domain containing 3	CHCHD3	Homo sapiens (Human)	232				COMPBIAS 35..53; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000106554; Expressed in quadriceps femoris and 107 other cell types or tissues.";	"C9JRZ6; baseline and differential.";
ENSG00000106554	F8WAR4	unreviewed	F8WAR4_HUMAN	Coiled-coil-helix-coiled-coil-helix domain containing 3	CHCHD3	Homo sapiens (Human)	241				COMPBIAS 35..53; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000106554; Expressed in quadriceps femoris and 107 other cell types or tissues.";	"F8WAR4; baseline and differential.";
ENSG00000214575	Q9BZB8	reviewed	CPEB1_HUMAN	Cytoplasmic polyadenylation element-binding protein 1 (CPE-BP1) (CPE-binding protein 1) (h-CPEB) (hCPEB-1)	CPEB1 CPEB	Homo sapiens (Human)	566	TISSUE SPECIFICITY: Isoform 1 is expressed in immature oocytes, ovary, brain and heart. Isoform 2 is expressed in brain and heart. Isoform 3 and isoform 4 are expressed in brain. Expressed in breast tumors and several tumor cell lines. {ECO:0000269|PubMed:11223249, ECO:0000269|PubMed:15731006, ECO:0000269|PubMed:15966895}.		RRM CPEB family	COMPBIAS 174..195; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the RRM CPEB family. {ECO:0000305}.	"ENSG00000214575; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 101 other cell types or tissues.";	"Q9BZB8; baseline and differential.";
ENSG00000214575	A0A024R214	unreviewed	A0A024R214_HUMAN	Cytoplasmic polyadenylation element binding protein 1	CPEB1 hCG_26948	Homo sapiens (Human)	626			RRM CPEB family	COMPBIAS 234..255; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the RRM CPEB family. {ECO:0000256|ARBA:ARBA00010347}.	"ENSG00000214575; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 101 other cell types or tissues.";	
ENSG00000214575	A0A087WUQ9	unreviewed	A0A087WUQ9_HUMAN	Cytoplasmic polyadenylation element binding protein 1	CPEB1	Homo sapiens (Human)	138						"ENSG00000214575; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 101 other cell types or tissues.";	"A0A087WUQ9; baseline and differential.";
ENSG00000214575	A0A087WVR7	unreviewed	A0A087WVR7_HUMAN	Cytoplasmic polyadenylation element binding protein 1	CPEB1	Homo sapiens (Human)	564			RRM CPEB family	COMPBIAS 177..198; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the RRM CPEB family. {ECO:0000256|ARBA:ARBA00010347}.	"ENSG00000214575; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 101 other cell types or tissues.";	
ENSG00000214575	A0A087WXG7	unreviewed	A0A087WXG7_HUMAN	Cytoplasmic polyadenylation element binding protein 1	CPEB1	Homo sapiens (Human)	588			RRM CPEB family	COMPBIAS 201..222; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the RRM CPEB family. {ECO:0000256|ARBA:ARBA00010347}.	"ENSG00000214575; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 101 other cell types or tissues.";	
ENSG00000214575	A0A087X171	unreviewed	A0A087X171_HUMAN	Cytoplasmic polyadenylation element binding protein 1	CPEB1	Homo sapiens (Human)	561			RRM CPEB family	COMPBIAS 174..195; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the RRM CPEB family. {ECO:0000256|ARBA:ARBA00010347}.	"ENSG00000214575; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 101 other cell types or tissues.";	
ENSG00000214575	H3BNX1	unreviewed	H3BNX1_HUMAN	Cytoplasmic polyadenylation element binding protein 1	CPEB1	Homo sapiens (Human)	114				COMPBIAS 99..114; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000214575; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 101 other cell types or tissues.";	
ENSG00000214575	H3BPD6	unreviewed	H3BPD6_HUMAN	Cytoplasmic polyadenylation element binding protein 1	CPEB1	Homo sapiens (Human)	35						"ENSG00000214575; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 101 other cell types or tissues.";	
ENSG00000214575	H3BTE4	unreviewed	H3BTE4_HUMAN	Cytoplasmic polyadenylation element binding protein 1	CPEB1	Homo sapiens (Human)	17						"ENSG00000214575; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 101 other cell types or tissues.";	
ENSG00000144655	Q96S65	reviewed	CSRN1_HUMAN	Cysteine/serine-rich nuclear protein 1 (CSRNP-1) (Axin-1 up-regulated gene 1 protein) (Protein URAX1) (TGF-beta-induced apoptosis protein 3) (TAIP-3)	CSRNP1 AXUD1 TAIP3	Homo sapiens (Human)	589	TISSUE SPECIFICITY: Ubiquitous. Most abundantly expressed in lung, placenta, skeletal muscle, pancreas and leukocyte. Frequently down-regulated in lung, kidney, liver and colon cancers compared with their corresponding normal tissues. {ECO:0000269|PubMed:11526492}.		AXUD1 family	COMPBIAS 15..43; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 342..368; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the AXUD1 family. {ECO:0000305}.	"ENSG00000144655; Expressed in mucosa of stomach and 166 other cell types or tissues.";	"Q96S65; baseline and differential.";
ENSG00000110925	Q9H175	reviewed	CSRN2_HUMAN	Cysteine/serine-rich nuclear protein 2 (CSRNP-2) (Protein FAM130A1) (TGF-beta-induced apoptosis protein 12) (TAIP-12)	CSRNP2 C12orf22 FAM130A1 TAIP12	Homo sapiens (Human)	543			AXUD1 family	COMPBIAS 18..51; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the AXUD1 family. {ECO:0000305}.	"ENSG00000110925; Expressed in cortical plate and 184 other cell types or tissues.";	"Q9H175; baseline and differential.";
